date,open,high,low,close,volume,vix_close
2025-05-30,138.715,139.62,132.92,135.13,333170851,18.57
2025-06-02,135.49,138.12,135.4,137.38,197663116,18.36
2025-06-03,138.78,142,137.95,141.22,225578783,17.69
2025-06-04,142.19,142.39,139.545,141.92,167120819,17.61
2025-06-05,142.17,144,138.83,139.99,232410759,18.48
2025-06-06,142.51,143.27,141.51,141.72,153986153,16.77
2025-06-09,143.19,145,141.94,142.63,185114494,17.16
2025-06-10,142.69,144.29,141.525,143.96,155881897,16.95
2025-06-11,144.61,144.99,141.87,142.83,167694044,17.26
2025-06-12,141.97,145,141.85,145,162364991,18.02
2025-06-13,142.48,143.58,140.855,141.97,180820565,20.82
2025-06-16,143.345,146.175,143.2001,144.69,183133666,19.11
2025-06-17,144.49,145.22,143.78,144.12,139108000,21.6
2025-06-18,144.005,145.65,143.12,145.48,161494121,20.14
2025-06-20,145.45,146.2,142.65,143.85,242956157,20.62
2025-06-23,142.5,144.78,142.03,144.17,154308941,19.83
2025-06-24,145.56,147.96,145.5,147.9,187566121,17.48
2025-06-25,149.27,154.45,149.26,154.31,269146471,16.76
2025-06-26,155.975,156.715,154,155.02,198145746,16.59
2025-06-27,156.04,158.71,155.255,157.75,263234539,16.32
2025-06-30,158.4,158.66,155.96,157.99,194580316,16.73
2025-07-01,156.29,157.2,151.49,153.3,213143621,16.83
2025-07-02,152.98,157.6,152.97,157.25,171224111,16.64
2025-07-03,158.37,160.98,157.77,159.34,143716055,16.38
2025-07-07,158.2,159.31,157.342,158.24,140138975,17.79
2025-07-08,159.33,160.22,158.39,160,138133025,16.81
2025-07-09,161.22,164.42,161.16,162.88,183656443,15.94
2025-07-10,164.32,164.5,161.61,164.1,167704075,15.78
2025-07-11,163.715,167.89,163.47,164.92,193633263,16.4
2025-07-14,165.37,165.49,162.02,164.07,136975754,17.2
2025-07-15,171.19,172.4,169.195,170.7,230627350,17.38
2025-07-16,171.06,171.75,168.9,171.37,158831509,17.16
2025-07-17,172.02,174.16,170.83,173,160841119,16.52
2025-07-18,173.64,174.25,171.26,172.41,146456416,16.41
2025-07-21,172.75,173.38,171,171.38,123126136,16.65
2025-07-22,171.34,171.39,164.58,167.03,193114327,16.5
2025-07-23,169.53,171.26,167.97,170.78,154082197,15.37
2025-07-24,172.44,173.83,171.3,173.74,128984628,15.39
2025-07-25,173.61,174.72,172.96,173.5,122316792,14.93
2025-07-28,174.02,177,173.97,176.75,140023521,15.03
2025-07-29,177.96,179.38,175.02,175.51,154077512,15.98
2025-07-30,176.51,179.89,176.04,179.27,174312208,15.48
2025-07-31,182.9,183.3,175.93,177.87,221685446,16.72
2025-08-01,174.09,176.54,170.89,173.72,204528985,20.38
2025-08-04,175.16,180.2,174.52,180,148174609,17.52
2025-08-05,179.62,180.26,175.9,178.26,156407621,17.85
2025-08-06,176.325,179.9,176.25,179.42,137192265,16.77
2025-08-07,181.57,183.88,178.795,180.77,151878365,16.57
2025-08-08,181.55,183.3,180.4,182.7,123396679,15.15
2025-08-11,182.05,183.84,180.25,182.06,138323191,16.25
2025-08-12,182.96,184.48,179.46,183.16,145729202,14.73
2025-08-13,182.615,183.97,179.35,181.59,179871724,14.49
2025-08-14,179.75,183.02,179.46,182.02,129553959,14.83
2025-08-15,181.88,181.9,178.0417,180.45,156602161,15.09
2025-08-18,180.6,182.9375,180.59,182.01,132007959,14.99
2025-08-19,182.43,182.5,175.49,175.64,185229219,15.57
2025-08-20,175.165,176,168.801,175.4,215142725,15.69
2025-08-21,174.85,176.9,173.81,174.98,140040850,16.6
2025-08-22,172.61,178.59,171.2,177.99,172789427,14.22
2025-08-25,178.35,181.91,176.57,179.81,163012789,14.79
2025-08-26,180.055,182.39,178.81,181.77,168688186,14.62
2025-08-27,181.98,182.49,179.1,181.6,235518949,14.85
2025-08-28,180.82,184.47,176.41,180.17,281787824,14.43
2025-08-29,178.11,178.15,173.145,174.18,243257873,15.36
2025-09-02,170,172.379,167.22,170.78,231164853,17.17
2025-09-03,171.06,172.41,168.875,170.62,161466040,16.35
2025-09-04,170.57,171.86,169.41,171.66,141670144,15.3
2025-09-05,168.03,169.03,164.07,167.02,224441435,15.18
2025-09-08,167.55,170.96,167.35,168.31,163769133,15.11
2025-09-09,169.09,170.98,166.7401,170.76,157548392,15.04
2025-09-10,176.64,179.29,175.47,177.33,226852020,15.35
2025-09-11,179.68,180.28,176.48,177.17,151159274,14.71
2025-09-12,177.77,178.595,176.45,177.82,124911026,14.76
2025-09-15,175.67,178.85,174.51,177.75,147061559,15.69
2025-09-16,177,177.5,174.38,174.88,140737775,16.36
2025-09-17,172.64,173.2,168.41,170.29,211843817,15.72
2025-09-18,173.98,177.1,172.96,176.24,191763313,15.7
2025-09-19,175.77,178.08,175.18,176.67,237182143,15.45
2025-09-22,175.3,184.55,174.7053,183.61,269637001,16.1
2025-09-23,181.97,182.42,176.21,178.43,192559552,16.64
2025-09-24,179.77,179.78,175.4,176.97,143564116,16.18
2025-09-25,174.48,180.26,173.125,177.69,191586733,16.74
2025-09-26,178.17,179.77,174.93,178.19,148573732,15.29
2025-09-29,180.425,184,180.32,181.85,193063455,16.12
2025-09-30,182.08,187.35,181.48,186.58,236981032,16.28
2025-10-01,185.24,188.14,183.9,187.24,173844901,16.29
2025-10-02,189.6,191.05,188.06,188.89,136805821,16.63
2025-10-03,189.19,190.36,185.38,187.62,137596896,16.65
2025-10-06,185.5,187.23,183.33,185.54,157678104,16.37
2025-10-07,186.23,189.06,184,185.04,140088008,17.24
2025-10-08,186.57,189.6,186.54,189.11,130168861,16.3
2025-10-09,192.225,195.3,191.06,192.57,182997234,16.43
2025-10-10,193.505,195.62,182.05,183.16,268774359,21.66
2025-10-13,187.965,190.1099,185.96,188.32,153482755,19.03
2025-10-14,184.77,184.8,179.7,180.03,205641380,20.81
2025-10-15,184.8,184.87,177.29,179.83,214450482,20.64
2025-10-16,182.23,183.28,179.77,181.81,179723309,25.31
2025-10-17,180.18,184.1,179.75,183.22,173135217,20.78
2025-10-20,183.13,185.2,181.73,182.64,128544711,18.23
2025-10-21,182.785,182.785,179.8,181.16,124240168,17.87
2025-10-22,181.14,183.44,176.76,180.28,162249552,18.6
2025-10-23,180.42,183.03,179.7901,182.16,111363718,17.3
2025-10-24,183.835,187.47,183.5,186.26,131296677,16.37
2025-10-27,189.99,192,188.4318,191.49,153452704,15.79
